,order,question_raw,question_theme,question_coded,response,question_text,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type,year
2255,36,Q8978228,Alcohol Consumption,alcohol_6more,Less than monthly,how often they have six or more drinks on one occasion,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often do you have six or more drinks on one occasion?,NA,FALSE,FALSE,alcohol_6more,How often do you have six or more drinks on one occasion?,FALSE,Binge drinking,NA,NA,0,Mental Calculation,2023
2256,36,Q8978228,Alcohol Consumption,alcohol_6more,Monthly,how often they have six or more drinks on one occasion,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often do you have six or more drinks on one occasion?,NA,FALSE,FALSE,alcohol_6more,How often do you have six or more drinks on one occasion?,FALSE,Binge drinking,NA,NA,0,Mental Calculation,2023
2257,36,Q8978228,Alcohol Consumption,alcohol_6more,Never,how often they have six or more drinks on one occasion,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often do you have six or more drinks on one occasion?,NA,FALSE,FALSE,alcohol_6more,How often do you have six or more drinks on one occasion?,FALSE,Binge drinking,NA,NA,0,Mental Calculation,2023
2258,37,Q8978229,Alcohol Consumption,buyalc_home,Yes,from home,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from home,from home,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from home,NA,0,Multiple Select,2023
2259,37,Q8978229,Alcohol Consumption,buyalc_home,No,from home,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from home,from home,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2260,37.2,Q8978229.2,Alcohol Consumption,buyalc_pubbar,Yes,from a pub/bar,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a pub/bar,from a pub/bar,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from a pub/bar,NA,0,Multiple Select,2023
2261,37.2,Q8978229.2,Alcohol Consumption,buyalc_pubbar,No,from a pub/bar,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a pub/bar,from a pub/bar,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2262,37.3,Q8978229.3,Alcohol Consumption,buyalc_supermarket,Yes,from a supermarket,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a supermarket,from a supermarket,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from a supermarket,NA,0,Multiple Select,2023
2263,37.3,Q8978229.3,Alcohol Consumption,buyalc_supermarket,No,from a supermarket,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a supermarket,from a supermarket,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2264,37.4,Q8978229.4,Alcohol Consumption,buyalc_smallshop,Yes,from a small shop/off-licence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a small shop/off-licence,from a small shop/off-licence,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from a small shop/off-licence,NA,0,Multiple Select,2023
2265,37.4,Q8978229.4,Alcohol Consumption,buyalc_smallshop,No,from a small shop/off-licence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a small shop/off-licence,from a small shop/off-licence,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2266,37.5,Q8978229.5,Alcohol Consumption,buyalc_friend,Yes,from a friend or relative,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a friend or relative,from a friend or relative,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from a friend/relative,NA,0,Multiple Select,2023
2267,37.5,Q8978229.5,Alcohol Consumption,buyalc_friend,No,from a friend or relative,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from a friend or relative,from a friend or relative,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2268,37.6,Q8978229.6,Alcohol Consumption,buyalc_internet,Yes,from the internet,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from the internet,from the internet,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,TRUE,Buying/getting alcohol,Buys/gets alcohol from the internet,NA,0,Multiple Select,2023
2269,37.6,Q8978229.6,Alcohol Consumption,buyalc_internet,No,from the internet,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from the internet,from the internet,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2270,37.7,Q8978229.7,Alcohol Consumption,buyalc_other,Yes,from another place,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from another place,from another place,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2271,37.7,Q8978229.7,Alcohol Consumption,buyalc_other,No,from another place,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they got alcohol <b>%s</b> was %s %s students (%s).,Typically buy/get alcohol from another place,from another place,FALSE,TRUE,buyalc,Where do you usually buy/get alcohol?,FALSE,Buying/getting alcohol,NA,NA,0,Multiple Select,2023
2272,38,Q9442572,Drug Use,drug_ever,I have never taken drugs,the best statement that describes them regarding recreational drug use,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,"Thinking about recreational drug use, which of the following best describes you?",NA,FALSE,FALSE,drug_ever,"Thinking about recreational drug use, which of the following best describes you?",FALSE,Drug use,NA,NA,0,Lengthy,2023
2273,38,Q9442572,Drug Use,drug_ever,I have taken drugs once or twice,the best statement that describes them regarding recreational drug use,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,"Thinking about recreational drug use, which of the following best describes you?",NA,FALSE,FALSE,drug_ever,"Thinking about recreational drug use, which of the following best describes you?",FALSE,Drug use,NA,NA,0,Lengthy,2023
2274,38,Q9442572,Drug Use,drug_ever,"I used to take drugs, but I don't now",the best statement that describes them regarding recreational drug use,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,"Thinking about recreational drug use, which of the following best describes you?",NA,FALSE,FALSE,drug_ever,"Thinking about recreational drug use, which of the following best describes you?",FALSE,Drug use,NA,NA,0,Lengthy,2023
2275,38,Q9442572,Drug Use,drug_ever,I take drugs occasionally (less than once a week),the best statement that describes them regarding recreational drug use,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,"Thinking about recreational drug use, which of the following best describes you?",NA,FALSE,FALSE,drug_ever,"Thinking about recreational drug use, which of the following best describes you?",TRUE,Drug use,Takes drugs occasionally (less than once a week),NA,0,Lengthy,2023
2276,38,Q9442572,Drug Use,drug_ever,I take drugs regularly (once a week or more),the best statement that describes them regarding recreational drug use,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,"Thinking about recreational drug use, which of the following best describes you?",NA,FALSE,FALSE,drug_ever,"Thinking about recreational drug use, which of the following best describes you?",TRUE,Drug use,Takes drugs regularly (once a week or more),RAG - Low is good,0,Lengthy,2023
2277,39,Q9065119,Drug Use,amphetamine_offered,Yes,amphetamines,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED amphetamines,amphetamines,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,TRUE,Drugs offered,Has been OFFERED amphetamines,NA,0,Multiple Select,2023
2278,39,Q9065119,Drug Use,amphetamine_offered,No,amphetamines,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED amphetamines,amphetamines,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,FALSE,Drugs offered,NA,NA,0,Multiple Select,2023
2279,39.2,Q9065119.2,Drug Use,cannabis_offered,Yes,cannabis,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED cannabis,cannabis,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,TRUE,Drugs offered,Has been OFFERED cannabis,NA,0,Multiple Select,2023
2280,39.2,Q9065119.2,Drug Use,cannabis_offered,No,cannabis,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED cannabis,cannabis,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,FALSE,Drugs offered,NA,NA,0,Multiple Select,2023
2281,39.3,Q9065119.4,Drug Use,ecstasy_offered,Yes,ecstasy,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED ecstasy,ecstasy,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,TRUE,Drugs offered,Has been OFFERED ecstasy,NA,0,Multiple Select,2023
2282,39.3,Q9065119.4,Drug Use,ecstasy_offered,No,ecstasy,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED ecstasy,ecstasy,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,FALSE,Drugs offered,NA,NA,0,Multiple Select,2023
2283,39.4,Q9065119.5,Drug Use,cocaine_offered,Yes,cocaine,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED cocaine,cocaine,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,TRUE,Drugs offered,Has been OFFERED cocaine,NA,0,Multiple Select,2023
2284,39.4,Q9065119.5,Drug Use,cocaine_offered,No,cocaine,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED cocaine,cocaine,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,FALSE,Drugs offered,NA,NA,0,Multiple Select,2023
2285,39.5,Q9065119.6,Drug Use,crack_offered,Yes,crack,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED crack,crack,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,TRUE,Drugs offered,Has been OFFERED crack,NA,0,Multiple Select,2023
2286,39.5,Q9065119.6,Drug Use,crack_offered,No,crack,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they have been offered <b>%s<b> in the past three months was %s %s students (%s).,Has been OFFERED crack,crack,FALSE,TRUE,offered,In the past three months have you been offered any of the following drugs?,FALSE,Drugs offered,NA,NA,0,Multiple Select,2023
